player_name,episode,map_code,celda_250,tic,pos_x,pos_y,pos_z,angulo,momentum_x,momentum_y,momentum_z,fov,salud,armadura,municion
Carlos,1,E1M2,"(-4,1)",118,-903,397,84,180.65,-2,4,0,90,98,98,57
Carlos,1,E1M2,"(-4,0)",153,-968,221,84,162.59,-7,4,0,90,98,98,57
Carlos,1,E1M2,"(2,-2)",182,556,-285,-144,103.37,-10,6,0,90,100,106,55
Carlos,1,E1M2,"(-5,0)",188,-1015,188,84,131.63,-5,6,0,90,98,98,57
Carlos,1,E1M2,"(2,-2)",217,686,-326,-144,115.67,-12,8,0,90,100,106,55
Carlos,1,E1M2,"(-4,0)",223,-911,238,84,127.37,-4,6,0,90,98,98,57
Carlos,1,E1M2,"(2,-2)",252,568,-355,-144,120.77,-13,9,0,90,100,106,55
Carlos,1,E1M2,"(-4,1)",258,-876,299,84,128.42,-5,7,0,90,98,98,57
Carlos,1,E1M2,"(2,-1)",287,601,-230,-144,128.35,-14,9,0,90,100,106,55
Carlos,1,E1M2,"(-4,1)",293,-871,302,84,133.81,-5,8,0,90,98,98,57
Carlos,1,E1M2,"(4,-3)",322,1183,-679,-144,135.91,-14,12,0,90,100,106,55
Carlos,1,E1M2,"(-4,1)",328,-970,281,84,134.13,-6,6,0,90,98,98,56
Carlos,1,E1M2,"(3,-3)",357,927,-682,-144,137.32,-15,11,0,90,100,106,55
Carlos,1,E1M2,"(-5,1)",380,-1035,332,84,135.39,-5,5,0,90,98,98,56
Carlos,1,E1M2,"(3,-2)",392,792,-364,-144,138.34,-14,13,0,90,100,106,55
Carlos,1,E1M2,"(-4,1)",415,-980,321,84,130.65,-4,6,0,90,98,98,56
Carlos,1,E1M2,"(3,-2)",427,798,-335,-144,139.4,-13,11,0,90,100,106,55
Carlos,1,E1M2,"(-4,1)",450,-950,336,84,129.62,-4,5,0,90,98,98,56
Carlos,1,E1M2,"(2,-3)",462,741,-510,-144,140.1,-14,9,0,90,100,106,55
Carlos,1,E1M2,"(-4,1)",485,-827,341,84,126.57,-4,4,0,90,98,98,56
Carlos,1,E1M2,"(2,-4)",497,741,-870,-144,140.11,-13,11,0,90,100,106,63
Carlos,1,E1M2,"(-5,1)",520,-1014,350,84,128.17,-5,5,0,90,98,98,56
Carlos,1,E1M2,"(2,-4)",532,749,-871,-144,97.4,4,4,0,90,100,106,63
Carlos,1,E1M2,"(-4,1)",555,-993,349,84,127.94,-5,6,0,90,98,98,56
Carlos,1,E1M2,"(5,-5)",567,1283,-1106,-144,65.97,10,3,0,90,100,106,60
Carlos,1,E1M2,"(-5,1)",590,-1102,355,84,127.05,-4,5,0,90,98,98,56
Carlos,1,E1M2,"(5,-5)",602,1274,-1107,-144,84.58,-5,6,0,90,100,106,57
Carlos,1,E1M2,"(-5,1)",625,-1181,285,84,123.17,-3,6,0,90,98,98,56
Carlos,1,E1M2,"(4,-5)",637,1215,-1139,-144,91.43,-11,9,0,90,100,106,57
Carlos,1,E1M2,"(4,-5)",672,1207,-1215,-144,95.18,-10,12,0,90,92,106,57
Carlos,1,E1M2,"(-6,1)",681,-1252,332,84,113.74,-4,7,0,90,98,98,56
Carlos,1,E1M2,"(5,-5)",707,1419,-1019,-144,99.14,-8,14,0,90,92,106,57
Carlos,1,E1M2,"(-6,1)",716,-1319,383,84,111.19,-3,6,0,90,98,98,56
Carlos,1,E1M2,"(5,-5)",742,1289,-1098,-144,111.29,-13,7,0,90,92,106,57
Carlos,1,E1M2,"(-6,1)",751,-1334,473,84,107.99,-3,7,0,90,98,98,56
Carlos,1,E1M2,"(5,-5)",777,1266,-1093,-144,121.37,-14,10,0,90,92,106,57
Carlos,1,E1M2,"(-6,1)",786,-1354,454,84,101.57,-4,10,0,90,98,98,56
Carlos,1,E1M2,"(5,-5)",812,1266,-1147,-144,123.64,-13,12,0,90,92,106,54
Carlos,1,E1M2,"(-6,1)",821,-1360,453,84,102.51,-1,9,0,90,98,98,56
Carlos,1,E1M2,"(5,-5)",864,1285,-1125,-144,125.4,-13,12,0,90,92,106,54
Carlos,1,E1M2,"(-6,1)",864,-1360,453,84,101.85,0,7,0,90,98,98,56
Carlos,1,E1M2,"(-6,1)",899,-1372,472,84,94.02,1,7,0,90,98,98,56
Carlos,1,E1M2,"(5,-5)",899,1399,-1108,-144,126.03,-13,12,0,90,92,106,54
Carlos,1,E1M2,"(6,-5)",934,1530,-1019,-144,130.14,-13,10,0,90,92,106,54
Carlos,1,E1M2,"(-6,1)",934,-1372,472,84,87.51,0,7,0,90,98,98,56
Carlos,1,E1M2,"(6,-4)",969,1522,-885,-144,132.74,-15,6,0,90,92,106,54
Carlos,1,E1M2,"(-6,1)",969,-1372,472,84,87.47,0,6,0,90,98,98,56
Carlos,1,E1M2,"(-6,1)",1004,-1372,472,84,83.52,0,7,0,90,98,98,56
Carlos,1,E1M2,"(5,-4)",1004,1376,-977,-144,139.31,-16,0,0,90,92,106,54
Carlos,1,E1M2,"(4,-4)",1039,1211,-976,-144,142.52,-16,2,0,90,92,106,54
Carlos,1,E1M2,"(-6,1)",1039,-1339,463,103,79.13,2,9,0,90,98,98,56
Carlos,1,E1M2,"(4,-3)",1074,1183,-636,-144,142.64,-16,2,0,90,92,106,54
Carlos,1,E1M2,"(-6,1)",1074,-1358,464,103,81.73,1,9,0,90,98,98,56
Carlos,1,E1M2,"(4,-2)",1109,1136,-490,-144,177.25,-10,-9,0,90,92,106,52
Carlos,1,E1M2,"(-6,1)",1109,-1354,467,103,78.97,1,10,0,90,98,98,56
Carlos,1,E1M2,"(-6,1)",1144,-1354,467,103,79.64,0,8,0,90,98,98,56
Carlos,1,E1M2,"(3,-2)",1144,874,-485,-104,177.26,-13,-3,0,90,92,106,52
Carlos,1,E1M2,"(-6,1)",1179,-1371,470,103,77.6,1,9,0,90,98,98,56
Carlos,1,E1M2,"(3,-2)",1187,778,-446,-104,222.71,4,-2,0,90,92,106,52
Carlos,1,E1M2,"(-6,1)",1214,-1348,419,103,75.64,2,8,0,90,98,98,56
Carlos,1,E1M2,"(2,-2)",1222,742,-435,-104,238.88,10,-3,0,90,92,106,52
Carlos,1,E1M2,"(-6,1)",1249,-1348,419,103,78.69,0,8,0,90,98,98,53
Carlos,1,E1M2,"(3,-3)",1257,933,-553,-104,260.01,14,-4,0,90,92,106,52
Carlos,1,E1M2,"(-6,1)",1284,-1348,419,103,79.36,0,7,0,90,98,98,53
Carlos,1,E1M2,"(2,-3)",1292,522,-695,-104,305.96,13,8,0,90,92,106,52
Carlos,1,E1M2,"(-6,1)",1319,-1348,419,103,81.16,0,8,0,90,98,98,53
Carlos,1,E1M2,"(3,-3)",1327,801,-698,-104,332.04,14,7,0,90,92,106,52
Carlos,1,E1M2,"(-6,1)",1354,-1329,416,103,80.91,1,10,0,90,98,98,50
Carlos,1,E1M2,"(2,-4)",1362,553,-759,-136,358.33,14,9,0,90,92,106,52
Carlos,1,E1M2,"(-6,1)",1389,-1329,416,103,81.34,0,8,0,90,98,98,50
Carlos,1,E1M2,"(2,-3)",1397,586,-713,-136,6.15,14,8,0,90,92,106,52
Carlos,1,E1M2,"(-6,1)",1424,-1323,416,103,91.53,-1,9,0,90,98,98,50
Carlos,1,E1M2,"(4,-3)",1432,1094,-725,-136,5.11,16,1,0,90,92,106,52
Carlos,1,E1M2,"(-6,1)",1459,-1339,420,103,90.77,-1,9,0,90,98,98,50
Carlos,1,E1M2,"(4,-3)",1472,1013,-739,-136,20.7,-3,0,0,90,92,106,52
Carlos,1,E1M2,"(-6,1)",1494,-1319,418,103,93.94,-1,10,0,90,98,98,50
Carlos,1,E1M2,"(3,-4)",1507,929,-973,-136,76.56,-9,0,0,90,92,106,52
Carlos,1,E1M2,"(-6,1)",1529,-1319,418,103,99.47,0,8,0,90,98,98,48
Carlos,1,E1M2,"(3,-3)",1542,916,-747,-136,89.9,-11,7,0,90,92,106,52
Carlos,1,E1M2,"(-6,1)",1564,-1324,425,103,100.68,-2,8,0,90,98,98,48
Carlos,1,E1M2,"(1,-3)",1594,430,-576,-136,114.4,-13,2,0,90,92,200,52
Carlos,1,E1M2,"(-6,1)",1599,-1324,433,103,100.47,-1,9,0,90,98,98,46
Carlos,1,E1M2,"(1,-3)",1629,470,-576,-136,91.05,3,-6,0,90,92,200,52
Carlos,1,E1M2,"(-6,1)",1634,-1324,433,103,97.8,0,11,0,90,98,98,43
Carlos,1,E1M2,"(1,-4)",1664,470,-798,-136,51.55,11,-8,0,90,92,200,52
Carlos,1,E1M2,"(-6,1)",1669,-1324,433,103,95.74,0,9,0,90,98,98,43
Carlos,1,E1M2,"(1,-4)",1699,336,-814,-136,44.6,13,0,0,90,92,200,52
Carlos,1,E1M2,"(-6,1)",1704,-1324,436,103,98.61,1,8,0,90,98,98,43
Carlos,1,E1M2,"(1,-4)",1734,336,-810,-136,22.49,2,-8,0,90,92,200,52
Carlos,1,E1M2,"(-6,1)",1739,-1324,436,103,99.82,0,9,0,90,98,98,40
Carlos,1,E1M2,"(1,-3)",1777,434,-711,-136,344.61,-8,-12,0,90,92,200,50
Carlos,1,E1M2,"(-6,1)",1779,-1324,436,103,96.38,0,8,0,90,98,98,40
Carlos,1,E1M2,"(2,-3)",1812,577,-692,-136,309.66,-10,-12,0,90,92,200,50
Carlos,1,E1M2,"(-6,1)",1814,-1316,430,88,95.82,-2,7,0,90,98,98,40
Carlos,1,E1M2,"(2,-3)",1847,580,-742,-136,286.25,-13,-11,0,90,92,200,47
Carlos,1,E1M2,"(-6,1)",1849,-1316,413,84,96.71,-1,10,0,90,98,98,40
Carlos,1,E1M2,"(0,-3)",1882,176,-644,-136,268.78,-14,-8,0,90,92,200,47
Carlos,1,E1M2,"(-6,1)",1884,-1316,413,84,84.81,0,8,0,90,98,98,40
Carlos,1,E1M2,"(1,-3)",1917,263,-608,-136,274.39,-3,-12,0,90,92,200,47
Carlos,1,E1M2,"(-6,1)",1919,-1316,413,84,72.72,0,6,0,90,98,98,40
Carlos,1,E1M2,"(1,-3)",1952,274,-611,-136,274.08,-1,-14,0,90,92,200,47
Carlos,1,E1M2,"(-6,1)",1954,-1338,449,84,75.18,1,8,0,90,98,98,40
Carlos,1,E1M2,"(1,-3)",1987,274,-611,-136,274.73,0,-15,0,90,92,200,47
Carlos,1,E1M2,"(-6,1)",1989,-1338,428,84,73.84,3,8,0,90,98,98,40
Carlos,1,E1M2,"(1,-3)",2022,274,-611,-136,275.23,0,-15,0,90,92,200,47
Carlos,1,E1M2,"(-6,1)",2024,-1481,306,84,72.95,4,8,0,90,98,98,40
Carlos,1,E1M2,"(1,-3)",2057,274,-611,-136,274.79,0,-15,0,90,92,200,44
Carlos,1,E1M2,"(-6,1)",2059,-1481,309,72,70.81,2,6,0,90,98,98,40
Carlos,1,E1M2,"(0,-3)",2092,175,-563,-136,265.73,-7,-13,0,90,92,200,44
Carlos,1,E1M2,"(-6,1)",2094,-1435,355,72,67.57,2,9,0,90,98,98,40
Carlos,1,E1M2,"(0,-2)",2127,206,-398,-136,263.9,-8,-15,0,90,92,200,44
Carlos,1,E1M2,"(-6,1)",2129,-1434,356,72,68.18,2,9,0,90,98,98,40
Carlos,1,E1M2,"(-1,-2)",2162,-103,-390,-136,255.84,-5,-16,0,90,92,200,44
Carlos,1,E1M2,"(-6,1)",2164,-1484,356,72,67.17,2,6,0,90,98,98,40
Carlos,1,E1M2,"(-1,-2)",2197,-64,-390,-136,262.11,2,-15,0,90,92,200,44
Carlos,1,E1M2,"(-6,1)",2199,-1484,358,72,55.7,2,5,0,90,98,98,40
Carlos,1,E1M2,"(-1,-2)",2232,-83,-390,-136,270.7,3,-14,0,90,92,200,44
Carlos,1,E1M2,"(-6,1)",2234,-1351,342,72,52.1,5,5,0,90,98,95,40
Carlos,1,E1M2,"(-1,-2)",2267,-96,-338,-136,273.68,5,-15,0,90,92,200,44
Carlos,1,E1M2,"(-5,1)",2269,-1167,330,56,55.09,6,7,0,90,98,95,40
Carlos,1,E1M2,"(-1,-2)",2302,-96,-432,-136,277.96,5,-16,0,90,92,200,42
Carlos,1,E1M2,"(-5,1)",2321,-1208,401,56,62.52,3,7,0,90,98,95,40
Carlos,1,E1M2,"(-1,-2)",2345,-5,-427,-183,280.6,6,-17,0,90,92,200,42
Carlos,1,E1M2,"(-5,1)",2356,-1204,393,56,61.03,2,8,0,90,98,95,40
Carlos,1,E1M2,"(-1,-2)",2380,-5,-427,-183,280.85,4,-16,0,90,92,200,42
Carlos,1,E1M2,"(-5,1)",2391,-1235,360,56,59.14,4,7,0,90,98,95,40
Carlos,1,E1M2,"(0,-2)",2415,8,-391,-183,281.6,3,-16,0,90,92,200,42
Carlos,1,E1M2,"(-5,1)",2426,-1165,402,56,54.3,5,8,0,90,98,95,38
Carlos,1,E1M2,"(-1,-2)",2450,-58,-385,-183,280.63,3,-16,0,90,92,200,42
Carlos,1,E1M2,"(-5,1)",2461,-1151,407,56,54.74,4,9,0,90,98,95,37
Carlos,1,E1M2,"(0,-2)",2485,23,-426,-183,284.58,3,-17,0,90,92,200,42
Carlos,1,E1M2,"(-5,1)",2496,-1127,392,56,61.5,3,7,0,90,98,95,37
Carlos,1,E1M2,"(0,-2)",2520,9,-425,-183,282.94,2,-16,0,90,92,200,42
Carlos,1,E1M2,"(-5,1)",2531,-1062,346,56,64.52,4,6,0,90,98,95,37
Carlos,1,E1M2,"(-1,-2)",2555,-37,-380,-183,246.51,-9,-1,0,90,92,200,42
Carlos,1,E1M2,"(-5,1)",2566,-1079,338,56,66.53,2,8,0,90,98,95,37
Carlos,1,E1M2,"(-1,-2)",2590,-52,-266,-183,238.55,-12,2,0,90,92,200,42
Carlos,1,E1M2,"(-5,1)",2618,-1027,345,56,71,2,7,0,90,98,95,37
Carlos,1,E1M2,"(0,-2)",2625,148,-295,-183,235.85,-15,-5,0,90,92,200,42
Carlos,1,E1M2,"(-5,1)",2653,-1029,441,56,142.5,-4,5,0,90,98,95,37
Carlos,1,E1M2,"(2,-1)",2660,659,-53,-183,227.03,-15,-2,0,90,92,200,42
Carlos,1,E1M2,"(-5,2)",2688,-1011,560,56,149.79,-6,4,0,90,98,95,37
Carlos,1,E1M2,"(-1,-2)",2695,-69,-331,-183,220.53,-16,-5,0,90,92,200,42
Carlos,1,E1M2,"(-5,2)",2723,-1156,663,56,162.93,-6,1,0,90,98,95,37
Carlos,1,E1M2,"(-5,3)",2758,-1143,823,56,167.22,-8,0,0,90,98,95,37
Carlos,1,E1M2,"(-1,-3)",2765,-49,-695,-183,213.57,-16,-2,0,90,92,200,42
Carlos,1,E1M2,"(-5,3)",2793,-1173,902,56,173.05,-10,-1,0,90,98,89,37
Carlos,1,E1M2,"(-1,-3)",2800,-121,-601,-183,194.44,-9,9,0,90,92,200,42
Carlos,1,E1M2,"(-5,3)",2828,-1250,890,56,192.02,-11,-4,0,90,98,89,37
Carlos,1,E1M2,"(-1,-3)",2835,-90,-622,-183,178.82,-7,12,0,90,92,200,42
Carlos,1,E1M2,"(-6,3)",2863,-1253,832,48,200.76,-8,-4,0,90,98,89,37
Carlos,1,E1M2,"(-1,-3)",2870,-131,-645,-183,171.25,-6,14,0,90,92,200,42
Carlos,1,E1M2,"(-6,2)",2898,-1268,729,48,203.19,-7,-4,0,90,98,89,37
Carlos,1,E1M2,"(-5,3)",2933,-1041,781,48,198.19,-10,-1,0,90,98,89,37
Carlos,1,E1M2,"(-1,-3)",2940,-130,-535,-183,164.49,-5,15,0,90,92,200,42
Carlos,1,E1M2,"(-4,3)",2968,-804,763,48,192.31,-10,0,0,90,98,89,37
Carlos,1,E1M2,"(-1,-2)",2975,-185,-428,-183,151.56,-7,15,0,90,92,200,41
Carlos,1,E1M2,"(-4,1)",3003,-793,495,48,190.04,-8,-1,0,90,98,89,37
Carlos,1,E1M2,"(-1,-3)",3010,-153,-504,-183,147.7,-5,15,0,90,92,200,41
Carlos,1,E1M2,"(-4,2)",3038,-824,519,48,184.62,-8,0,0,90,98,89,37
Carlos,1,E1M2,"(-1,-2)",3045,-117,-474,-183,119.08,5,14,0,90,92,200,41
Carlos,1,E1M2,"(-4,2)",3073,-979,649,48,174.58,-10,0,0,90,98,89,37
Carlos,1,E1M2,"(-2,-3)",3080,-253,-550,-183,99.95,11,5,0,90,92,200,41
Carlos,1,E1M2,"(-4,2)",3108,-939,656,48,176.66,-10,0,0,90,98,89,37
Carlos,1,E1M2,"(-2,-1)",3115,-254,-217,-183,69.22,13,4,0,90,92,200,41
Carlos,1,E1M2,"(-3,2)",3143,-743,739,48,181.48,-10,0,0,90,98,89,37
Carlos,1,E1M2,"(-2,-2)",3153,-316,-479,-183,42.79,13,-6,0,90,92,200,41
Carlos,1,E1M2,"(-3,9)",3178,-745,2465,48,179.53,-10,0,0,90,98,89,37
Carlos,1,E1M2,"(-2,-3)",3188,-312,-728,-183,30.79,13,-2,0,90,92,200,41
Carlos,1,E1M2,"(-3,9)",3213,-728,2465,48,188.75,-6,-5,0,90,98,89,37
Carlos,1,E1M2,"(-2,-3)",3223,-312,-728,-184,30.54,14,4,0,90,92,200,41
Carlos,1,E1M2,"(-3,9)",3248,-732,2447,48,199.77,-3,-8,0,90,98,89,37
Carlos,1,E1M2,"(-2,-3)",3258,-312,-588,-184,34.3,14,5,0,90,92,200,41
Carlos,1,E1M2,"(-3,9)",3283,-718,2452,48,210.11,-4,-5,0,90,98,89,37
Carlos,1,E1M2,"(-1,-3)",3293,-97,-615,-184,31.37,13,5,0,90,92,200,41
Carlos,1,E1M2,"(-4,9)",3318,-784,2465,48,231.61,-3,-7,0,90,98,89,37
Carlos,1,E1M2,"(-1,-2)",3328,-53,-395,-184,31.88,14,8,0,90,92,200,41
Carlos,1,E1M2,"(-4,9)",3353,-863,2465,48,241.08,-5,-8,0,90,98,89,37
Carlos,1,E1M2,"(-1,-2)",3363,-32,-262,-184,22.8,14,-3,0,90,92,200,41
Carlos,1,E1M2,"(-4,9)",3388,-871,2453,48,242.96,-4,-8,0,90,98,89,37
Carlos,1,E1M2,"(-1,-2)",3398,-69,-363,-184,50.35,-3,1,0,90,92,200,41
Carlos,1,E1M2,"(-4,9)",3423,-861,2465,48,244.5,-3,-7,0,90,98,89,37
Carlos,1,E1M2,"(-1,-2)",3433,-69,-288,-184,83.49,-8,5,0,90,92,200,39
Carlos,1,E1M2,"(-4,9)",3458,-956,2379,88,301.01,5,-1,0,90,98,89,37
Carlos,1,E1M2,"(0,-1)",3468,103,-211,-184,97.25,-12,6,0,90,92,200,39
Carlos,1,E1M2,"(-4,9)",3493,-941,2383,88,339.84,9,0,0,90,98,89,37
Carlos,1,E1M2,"(-2,-3)",3503,-253,-632,-184,120.83,-14,4,0,90,92,200,39
Carlos,1,E1M2,"(-4,9)",3528,-965,2383,88,348.91,7,0,0,90,98,89,37
Carlos,1,E1M2,"(-1,-3)",3538,-200,-593,-184,119.76,-4,12,0,90,92,200,39
Carlos,1,E1M2,"(-4,9)",3563,-919,2452,88,3.7,8,0,0,90,98,89,37
Carlos,1,E1M2,"(-1,-3)",3573,-177,-542,-184,113.13,-2,15,0,90,92,200,39
Carlos,1,E1M2,"(-4,9)",3598,-919,2439,88,1.45,8,0,0,90,98,89,37
Carlos,1,E1M2,"(-1,-3)",3611,-177,-562,-184,120.51,-9,3,0,90,92,200,39
Carlos,1,E1M2,"(-4,9)",3633,-922,2281,88,1.72,8,0,0,90,98,89,37
Carlos,1,E1M2,"(-1,-3)",3646,-148,-623,-184,139.67,-13,0,0,90,92,200,39
Carlos,1,E1M2,"(-4,9)",3668,-940,2322,88,11.37,9,0,0,90,98,89,37
Carlos,1,E1M2,"(1,-3)",3681,491,-658,-184,150.37,-15,0,0,90,92,200,39
Carlos,1,E1M2,"(-4,9)",3703,-959,2268,88,8.87,7,0,0,90,98,89,37
Carlos,1,E1M2,"(2,-3)",3716,503,-692,-184,155.89,-16,1,0,90,92,200,39
Carlos,1,E1M2,"(-8,9)",3738,-2000,2282,88,11,8,3,0,90,98,89,37
Carlos,1,E1M2,"(2,-3)",3751,503,-692,-184,171.98,0,-8,0,90,92,200,39
Carlos,1,E1M2,"(-8,8)",3781,-1990,2229,88,7.37,9,0,0,90,98,89,37
Carlos,1,E1M2,"(1,-3)",3786,304,-618,-184,204.18,6,-13,0,90,92,200,39
Carlos,1,E1M2,"(-8,8)",3816,-1973,2019,88,6.83,10,0,0,90,98,89,37
Carlos,1,E1M2,"(0,-3)",3838,141,-633,-184,244.37,12,-11,0,90,92,200,39
Carlos,1,E1M2,"(-9,8)",3851,-2152,2145,88,7.53,7,0,0,90,98,89,37
Carlos,1,E1M2,"(-1,-4)",3873,-61,-827,-184,265.03,12,-14,0,90,92,200,39
Carlos,1,E1M2,"(-9,8)",3886,-2097,2160,88,14.37,6,3,0,90,98,89,37
Carlos,1,E1M2,"(-3,-4)",3908,-523,-916,-184,302.38,15,-1,0,90,92,200,39
Carlos,1,E1M2,"(-9,8)",3921,-2151,2137,88,30.54,4,4,0,90,98,89,37
Carlos,1,E1M2,"(-9,8)",3956,-2081,2143,88,32.8,5,6,0,90,98,89,37
Carlos,1,E1M2,"(-3,-3)",3978,-529,-659,-184,323.1,14,1,0,90,92,200,39
Carlos,1,E1M2,"(-9,0)",3991,-2051,144,88,32.72,5,4,0,90,98,89,37
Carlos,1,E1M2,"(-3,-4)",4013,-609,-825,-184,330.02,15,0,0,90,92,200,39
Carlos,1,E1M2,"(-9,0)",4026,-2049,139,88,44.8,3,6,0,90,98,89,47
Carlos,1,E1M2,"(-4,-3)",4048,-933,-715,-184,318.57,9,-9,0,90,92,200,39
Carlos,1,E1M2,"(-9,0)",4061,-2049,139,88,70.99,0,7,0,90,98,89,47
Carlos,1,E1M2,"(-3,-3)",4083,-680,-693,-184,323.04,13,-7,0,90,92,200,39
Carlos,1,E1M2,"(-9,0)",4096,-2049,139,88,78.13,0,8,0,90,98,89,44
Carlos,1,E1M2,"(-3,-4)",4118,-744,-882,-184,320.19,9,-12,0,90,92,200,39
Carlos,1,E1M2,"(-9,0)",4131,-2046,140,88,80.88,1,9,0,90,98,89,44
Carlos,1,E1M2,"(-3,-4)",4153,-529,-861,-184,338.14,11,-2,0,90,92,200,39
Carlos,1,E1M2,"(-9,0)",4171,-2044,146,88,82.33,1,8,0,90,98,89,44
Carlos,1,E1M2,"(-9,0)",4206,-2066,172,88,80.91,2,8,0,90,98,89,64
Carlos,1,E1M2,"(-3,-3)",4223,-510,-679,-184,293.79,-5,0,0,90,92,200,39
Carlos,1,E1M2,"(-9,0)",4241,-2066,172,88,82.11,0,8,0,90,98,89,64
Carlos,1,E1M2,"(-3,-2)",4258,-560,-472,-184,285.84,-7,-8,0,90,92,200,39
Carlos,1,E1M2,"(-9,0)",4276,-2066,172,88,81.81,0,7,0,90,98,89,64
Carlos,1,E1M2,"(-3,-2)",4293,-510,-468,-184,282.85,-3,-12,0,90,92,200,39
Carlos,1,E1M2,"(-9,0)",4311,-2038,175,88,45.74,4,2,0,90,98,89,64
Carlos,1,E1M2,"(-3,-2)",4328,-510,-468,-184,280.24,0,-15,0,90,92,200,39
Carlos,1,E1M2,"(-8,0)",4346,-1989,173,88,17,8,0,0,90,98,89,61
Carlos,1,E1M2,"(-3,-2)",4363,-510,-454,-184,275.34,1,-16,0,90,92,200,39
Carlos,1,E1M2,"(-8,0)",4381,-1992,91,88,16.76,5,2,0,90,98,89,61
Carlos,1,E1M2,"(-3,-2)",4398,-534,-411,-184,272.88,2,-16,0,90,92,200,39
Carlos,1,E1M2,"(-8,-1)",4416,-1992,-176,88,15.68,9,1,0,90,98,89,60
Carlos,1,E1M2,"(-2,-2)",4433,-497,-413,-184,279.12,2,-16,0,90,92,200,39
Carlos,1,E1M2,"(-8,-1)",4451,-1920,-188,88,20.73,8,2,0,90,98,89,60
Carlos,1,E1M2,"(-2,-2)",4468,-498,-417,-184,276.03,2,-16,0,90,92,200,39
Carlos,1,E1M2,"(-8,-1)",4491,-1959,-183,88,33.18,7,3,0,90,98,89,60
Carlos,1,E1M2,"(-2,-2)",4503,-301,-367,-184,248.75,-9,-4,0,90,92,200,39
Carlos,1,E1M2,"(-9,-1)",4526,-2038,-52,88,29.64,4,3,0,90,98,89,60
Carlos,1,E1M2,"(-2,-2)",4559,-292,-347,-184,232.95,-12,-3,0,90,92,200,39
Carlos,1,E1M2,"(-9,-1)",4561,-2052,-48,88,21.43,5,4,0,90,98,89,60
Carlos,1,E1M2,"(-8,-1)",4596,-1908,-89,88,23.9,6,4,0,90,98,89,60
Carlos,1,E1M2,"(-3,-2)",4611,-726,-376,-184,215.25,-15,-2,0,90,92,200,39
Carlos,1,E1M2,"(-8,-1)",4631,-1890,-25,88,28.73,6,4,0,90,98,89,60
Carlos,1,E1M2,"(-3,-2)",4663,-628,-430,-184,190.69,-13,7,0,90,92,200,39
Carlos,1,E1M2,"(-8,-1)",4666,-1885,-81,88,29.63,9,3,0,90,98,89,60
Carlos,1,E1M2,"(-3,-1)",4698,-556,-249,-184,186.1,-13,9,0,90,92,200,39
Carlos,1,E1M2,"(-8,-1)",4701,-1902,-79,134,26.41,8,3,0,90,98,89,60
Carlos,1,E1M2,"(-3,-3)",4733,-668,-608,-184,185.49,-14,3,0,90,92,200,39
Carlos,1,E1M2,"(-7,-1)",4744,-1649,-178,134,25.23,8,2,0,90,98,89,60
Carlos,1,E1M2,"(-5,-2)",4768,-1065,-405,-184,180.88,-9,9,0,90,92,200,37
Carlos,1,E1M2,"(-7,-2)",4779,-1727,-431,134,43.52,8,5,0,90,98,89,60
Carlos,1,E1M2,"(-5,-2)",4803,-1065,-405,-184,161.01,0,13,0,90,92,200,37
Carlos,1,E1M2,"(-7,-1)",4814,-1669,-163,134,46.62,8,6,0,90,98,89,60
Carlos,1,E1M2,"(-5,-2)",4838,-1060,-405,-184,133.19,2,13,0,90,92,200,37
Carlos,1,E1M2,"(-8,-1)",4849,-1975,-154,128,42.81,7,8,0,90,98,89,60
Carlos,1,E1M2,"(-5,-2)",4873,-1127,-468,-192,116.36,3,14,0,90,92,200,37
Carlos,1,E1M2,"(-8,-1)",4884,-1918,-144,128,35.54,6,4,0,90,98,89,60
Carlos,1,E1M2,"(-5,-3)",4913,-1149,-544,-192,109.18,6,15,0,90,92,200,37
Carlos,1,E1M2,"(-8,-1)",4919,-1917,-133,128,31.94,7,3,0,90,98,89,60
Carlos,1,E1M2,"(-5,-3)",4948,-1073,-544,-192,142.38,4,-3,0,90,92,200,36
Carlos,1,E1M2,"(-8,-2)",4954,-1783,-286,128,30.6,7,2,0,90,98,89,60
Carlos,1,E1M2,"(-5,-3)",4983,-1074,-553,-192,152.6,-1,-11,0,90,92,200,36
Carlos,1,E1M2,"(-8,-1)",4989,-1819,-184,128,38.73,6,4,0,90,98,89,60
Carlos,1,E1M2,"(-5,-3)",5018,-1089,-515,-192,192.09,-2,-15,0,90,85,200,36
Carlos,1,E1M2,"(-8,-1)",5024,-1819,-184,128,95.55,0,5,0,90,98,89,60
Carlos,1,E1M2,"(-5,-3)",5053,-1149,-517,-206,205.61,-1,-16,0,90,85,200,36
Carlos,1,E1M2,"(-8,-1)",5080,-1845,-184,128,106.14,-2,8,0,90,98,89,60
Carlos,1,E1M2,"(-5,-3)",5088,-1149,-517,-206,227.47,0,-16,0,90,85,200,36
Carlos,1,E1M2,"(-8,-1)",5115,-1831,-241,128,105.37,-3,8,0,90,98,89,60
Carlos,1,E1M2,"(-5,-2)",5123,-1149,-481,-206,237.59,1,-16,0,90,85,200,46
Carlos,1,E1M2,"(-8,-1)",5150,-1803,-242,128,107.38,-1,7,0,90,98,89,60
Carlos,1,E1M2,"(-5,-2)",5158,-1149,-481,-206,242.81,0,-16,0,90,85,200,46
